date,open,high,low,close,vol(btc)
08/28/17 10:00 AM,4304.86,4326,4277,4318.8,377.08
08/28/17 08:00 AM,4275,4308,4248.77,4294,763.03
08/28/17 06:00 AM,4222.5,4282.08,4222.5,4279.99,435.08
08/28/17 04:00 AM,4286.13,4286.13,4169.01,4227.6,2104.21
08/28/17 02:00 AM,4308.28,4312.83,4275,4280.01,423.6
08/28/17 12:00 AM,4329.91,4344.22,4279.68,4307,844.26
08/27/17 10:00 PM,4349.23,4349.23,4322.72,4337.68,222.07
08/27/17 08:00 PM,4355.06,4365.96,4341.47,4349.23,280.5
08/27/17 06:00 PM,4346,4358.81,4338.51,4354.9,310.08
08/27/17 04:00 PM,4352.13,4354.95,4333.8,4346,159.33
08/27/17 02:00 PM,4316.94,4354.87,4316,4337.19,218.92
08/27/17 12:00 PM,4333.7,4343.25,4290.32,4325,444.4
08/27/17 10:00 AM,4317.67,4348.75,4301.63,4342.76,442.73
08/27/17 08:00 AM,4333.38,4348.36,4305,4318.07,386.21
08/27/17 06:00 AM,4333.37,4359.99,4325.9,4333.38,335.37
08/27/17 04:00 AM,4338.46,4355.08,4301.94,4333.35,453.11
08/27/17 02:00 AM,4384,4384,4322.7,4338.38,387.17
08/27/17 12:00 AM,4333.38,4393.3,4325,4384,339.26
08/26/17 10:00 PM,4327.99,4344.22,4301.04,4333.38,577.32
08/26/17 08:00 PM,4324,4344.22,4320.95,4327.99,284.12
08/26/17 06:00 PM,4280.9,4349.99,4279.9,4323.69,540.11
08/26/17 04:00 PM,4295.11,4301,4269.28,4280.9,152.54
08/26/17 02:00 PM,4279,4301,4268,4299.96,728.18
08/26/17 12:00 PM,4296.84,4307.4,4232.43,4279,907.35
08/26/17 10:00 AM,4303.59,4316.56,4292.52,4297.57,613.99
08/26/17 08:00 AM,4337,4343.11,4287,4294,814.7
08/26/17 06:00 AM,4315.97,4337,4300,4337,344.03
08/26/17 04:00 AM,4312.63,4320,4270.01,4315.97,425.05
08/26/17 02:00 AM,4320.28,4322.97,4252.77,4302.01,588.87
08/26/17 12:00 AM,4348.17,4369.78,4298.76,4320.28,583.4
08/25/17 10:00 PM,4328.37,4372.2,4312.82,4355.98,473.14
08/25/17 08:00 PM,4320.03,4356.05,4270,4328.37,1170.13
08/25/17 06:00 PM,4419.99,4438.4,4270.01,4324.84,1476.33
08/25/17 04:00 PM,4421.95,4449.98,4398.79,4419.99,1027.87
08/25/17 02:00 PM,4353.54,4445.09,4341.57,4419.98,1789.82
08/25/17 12:00 PM,4353.98,4353.99,4329,4353.99,337.94
08/25/17 10:00 AM,4360,4372.09,4325.04,4353.99,455.03
08/25/17 08:00 AM,4348.81,4373.98,4320.01,4354.97,630.68
08/25/17 06:00 AM,4315,4349.99,4300.02,4349.05,618.66
08/25/17 04:00 AM,4334.38,4350.53,4291.36,4315.03,603.66
08/25/17 02:00 AM,4340.72,4358.72,4301.46,4334.38,355.68
08/25/17 12:00 AM,4308.8,4373.84,4300.01,4340.72,760.66
08/24/17 10:00 PM,4231.2,4350,4206.59,4300.34,1730.8
08/24/17 08:00 PM,4225,4234.88,4199.53,4231.24,929.31
08/24/17 06:00 PM,4200,4229.94,4185.67,4227.62,761.74
08/24/17 04:00 PM,4220.25,4239.91,4190.39,4200,821.06
08/24/17 02:00 PM,4185.67,4246.41,4175.8,4230.84,1365.39
08/24/17 12:00 PM,4169.99,4185.67,4125.2,4185.67,1093.36
08/24/17 10:00 AM,4162.87,4175,4146.07,4169.99,396.17
08/24/17 08:00 AM,4153.69,4192.23,4150.01,4162.87,751.44
08/24/17 06:00 AM,4119.9,4164.8,4115.15,4153.7,471.77
08/24/17 04:00 AM,4099.94,4137.18,4082.59,4119.9,721.61
08/24/17 02:00 AM,4145.65,4164.84,4082.57,4091.88,930.66
08/24/17 12:00 AM,4121.78,4178.32,4100.45,4132.61,809.39
08/23/17 10:00 PM,4076.35,4140,4062.26,4108.12,1014.18
08/23/17 08:00 PM,4100,4123.5,4062.26,4080.75,1832.57
08/23/17 06:00 PM,4145.25,4177,4100,4100,1146.65
08/23/17 04:00 PM,4209.95,4233.83,4123.5,4150,2457.98
08/23/17 02:00 PM,4199,4209.99,4165,4209.97,889.11
08/23/17 12:00 PM,4228.91,4248.75,4166.19,4198.99,1154.77
08/23/17 10:00 AM,4222.3,4245.99,4206.59,4228.91,771.13
08/23/17 08:00 AM,4097,4248.97,4080.78,4222.28,2473.44
08/23/17 06:00 AM,4066.99,4114.96,4063.75,4097,1175.79
08/23/17 04:00 AM,4078.99,4110,4055,4066.99,842.55
08/23/17 02:00 AM,4133.54,4139.97,4055.2,4095.61,868.81
08/23/17 12:00 AM,4078,4134,4051.94,4133.99,352.44
08/22/17 10:00 PM,4091.01,4110.01,4011.09,4085,754.29
08/22/17 08:00 PM,4089.61,4116,4045.21,4083.01,1227.46
08/22/17 06:00 PM,4007.56,4139.31,4007.55,4089.61,3189.19
08/22/17 04:00 PM,3905.02,4017,3905,4007.56,1767.47
08/22/17 02:00 PM,3916,3925,3868.05,3905.24,1124.15
08/22/17 12:00 PM,3896.18,3982.02,3885.09,3920,1225.21
08/22/17 10:00 AM,3906.74,3922.89,3864.63,3899,874.57
08/22/17 08:00 AM,3794.55,3927,3753.58,3922.85,2349.27
08/22/17 06:00 AM,3750.59,3845.4,3750.59,3797,2544.07
08/22/17 04:00 AM,3840.07,3841.16,3600,3750.59,4404.39
08/22/17 02:00 AM,3844.99,3899.95,3827.56,3835.1,1000.69
08/22/17 12:00 AM,3987.51,3993.4,3810.25,3845.39,3061.99
08/21/17 10:00 PM,4029.93,4029.93,3962.21,3987.52,1179.43
08/21/17 08:00 PM,4003,4042.05,3986.36,4015.41,781.52
08/21/17 06:00 PM,3990,4021.94,3962.21,4014.21,828.9
08/21/17 04:00 PM,4004.99,4017.47,3975.87,3988.01,725.93
08/21/17 02:00 PM,3997.98,4034.54,3969.16,4004.99,1797.67
08/21/17 12:00 PM,4043.64,4054.68,3990,3997.97,1025.1
08/21/17 10:00 AM,4061.98,4080,4030.05,4031,424.28
08/21/17 08:00 AM,4001.05,4062.26,4001.05,4062,612.3
08/21/17 06:00 AM,4005.01,4021.93,3949.78,4014.21,1305.41
08/21/17 04:00 AM,4031.66,4063.31,4000.01,4005,734.59
08/21/17 02:00 AM,4062.51,4064.78,4016,4039.12,226.77
08/21/17 12:00 AM,4058.64,4078.71,4040,4062.06,140.16
08/20/17 10:00 PM,4093.27,4111.96,4026,4058.68,622.88
08/20/17 08:00 PM,4090.94,4106.58,4050,4093.27,305.43
08/20/17 06:00 PM,4062.99,4125.95,4040,4088.4,831.73
08/20/17 04:00 PM,4040.11,4081.79,4025,4062.99,443.14
08/20/17 02:00 PM,4018.3,4044.66,4000,4040.11,504.51
08/20/17 12:00 PM,4044.6,4074.98,4000,4005.43,599.51
08/20/17 10:00 AM,4082.29,4105.97,4004.5,4044.6,575.4
08/20/17 08:00 AM,4094.83,4124.99,4053.08,4093.46,287.02
08/20/17 06:00 AM,4045.79,4125.95,4031.36,4095.76,366.48
08/20/17 04:00 AM,4032.63,4085.07,4030.47,4045.98,275.2
08/20/17 02:00 AM,4047.65,4070,4011.51,4032.66,426.85
08/20/17 12:00 AM,4091.99,4102,4000,4034.95,999.85
08/19/17 10:00 PM,4077.3,4130,4073.22,4099.55,649.68
08/19/17 08:00 PM,4053.57,4110.02,4020.14,4077.2,680.3
08/19/17 06:00 PM,4010.99,4059,4005.55,4054.4,612.54
08/19/17 04:00 PM,3948,4019,3925.7,4010.99,1585.66
08/19/17 02:00 PM,4044.93,4058.99,3900,3946,2396.37
08/19/17 12:00 PM,3955.05,4125.95,3945.76,4030,2686.5
08/19/17 10:00 AM,4049.99,4050,3924.64,3955.05,1005.88
08/19/17 08:00 AM,4046.3,4085,3964.96,4049.99,1264.67
08/19/17 06:00 AM,4050.87,4069,3925.7,4035,1807.61
08/19/17 04:00 AM,4103.48,4127.57,4044.66,4059.54,832.58
08/19/17 02:00 AM,4149.99,4163.05,4085.1,4103.49,915.75
08/19/17 12:00 AM,4100,4188,4095.9,4149.99,598.66
08/18/17 10:00 PM,4055,4146,4044.66,4100,1509.72
08/18/17 08:00 PM,4115.92,4115.94,3964.96,4055,1889.91
08/18/17 06:00 PM,4187.88,4197.41,3990.32,4119.67,3793.1
08/18/17 04:00 PM,4224,4269.3,4125,4187.88,2139.58
08/18/17 02:00 PM,4280,4292,4208.88,4224,2131.89
08/18/17 12:00 PM,4308.99,4340,4245,4283.91,1232.95
08/18/17 10:00 AM,4295.16,4368,4295.16,4308.99,987.29
08/18/17 08:00 AM,4296.72,4309.98,4241,4303.97,651.94
08/18/17 06:00 AM,4296.88,4324.81,4265.01,4296.72,519.74
08/18/17 04:00 AM,4263.11,4325,4225.02,4296.85,717.32
08/18/17 02:00 AM,4245,4293.48,4229.19,4258.92,572.8
08/18/17 12:00 AM,4260.47,4310.5,4179,4250.96,1370.74
08/17/17 10:00 PM,4310.39,4336.42,4250.97,4276.5,754.07
08/17/17 08:00 PM,4306.4,4350,4239.97,4316.7,1153.67
08/17/17 06:00 PM,4258.99,4318.23,4167.21,4306.4,2317.74
08/17/17 04:00 PM,4349.99,4361.51,4255,4259,2516.39
08/17/17 02:00 PM,4467.82,4470,4300.58,4350,1493.62
08/17/17 12:00 PM,4405,4467.82,4402,4467.82,792.55
08/17/17 10:00 AM,4459.03,4480,4381,4412.98,1421.8
08/17/17 08:00 AM,4348.4,4460,4332.2,4455,1711.89
08/17/17 06:00 AM,4310.02,4348.18,4277.82,4348.11,486.64
08/17/17 04:00 AM,4279.35,4324.79,4231.43,4320.51,428.25
08/17/17 02:00 AM,4321.75,4329.99,4208.88,4279.35,732.43
08/17/17 12:00 AM,4361.99,4385,4300,4321.74,764.15
08/16/17 10:00 PM,4310,4379.78,4284,4378.84,1073.13
08/16/17 08:00 PM,4299,4350,4295.07,4310,905.11
08/16/17 06:00 PM,4275.7,4316.33,4229.52,4299,1505.02
08/16/17 04:00 PM,4308.63,4364,4250.97,4275.71,1684.76
08/16/17 02:00 PM,4114.99,4321.69,4094.98,4308.63,2105.12
08/16/17 12:00 PM,4074.85,4125.95,4020,4114.99,878.67
08/16/17 10:00 AM,4134.07,4160,4045,4074.85,575.69
08/16/17 08:00 AM,4061.28,4165,4037,4144.84,980.25
08/16/17 06:00 AM,3970.07,4108,3926.06,4056.99,927.5
08/16/17 04:00 AM,4065.07,4072.49,3950,3980.51,743.92
08/16/17 02:00 AM,4150.61,4150.61,4024.58,4069.46,714.28
08/16/17 12:00 AM,4154.99,4197.11,4083,4150.98,830.18
08/15/17 10:00 PM,4129.8,4198.55,4125.23,4155.67,991.55
08/15/17 08:00 PM,4044.35,4159.23,3979,4129.87,1433.49
08/15/17 06:00 PM,4085,4156,4038,4044.57,1560.12
08/15/17 04:00 PM,3985.34,4084,3935,4084,2837.1
08/15/17 02:00 PM,3962.07,4039.97,3800,3985.34,4746.97
08/15/17 12:00 PM,4126.56,4146.79,3946.73,3968.97,2292.22
08/15/17 10:00 AM,4129.88,4141.13,3925.7,4120,3576.69
08/15/17 08:00 AM,4280,4325.05,4085.1,4129.99,2352.13
08/15/17 06:00 AM,4350,4351.69,4173.99,4282,1850.96
08/15/17 04:00 AM,4374.14,4390,4302,4350,1021.26
08/15/17 02:00 AM,4360,4400,4336.42,4380.11,1868.94
08/15/17 12:00 AM,4320.95,4360,4311.47,4360,984.3
08/14/17 10:00 PM,4289.5,4329.43,4200,4306.23,1272.83
08/14/17 08:00 PM,4212.99,4293.2,4210.53,4282.71,1090.22
08/14/17 06:00 PM,4280,4288,4194.7,4212.99,1481.31
08/14/17 04:00 PM,4246.06,4328,4222.95,4279.97,1666.28
08/14/17 02:00 PM,4239.9,4299,4182.78,4242.67,2478.19
08/14/17 12:00 PM,4137,4250.97,4112.01,4229.25,1907.88
08/14/17 10:00 AM,4200,4228,4120.48,4148.28,1310.44
08/14/17 08:00 AM,4064,4210,4062.33,4199.89,1376.03
08/14/17 06:00 AM,4005.05,4085.1,4005.05,4063,507.2
08/14/17 04:00 AM,3976.06,4043.94,3967.65,4005.2,336.39
08/14/17 02:00 AM,4069.99,4080.94,3964.96,3976.06,565.94
08/14/17 12:00 AM,4053.87,4085.1,4037.76,4060.36,219.6
08/13/17 10:00 PM,4100,4112.97,4037.7,4053.87,436.04
08/13/17 08:00 PM,3957.04,4111,3954,4100.01,669.85
08/13/17 06:00 PM,3990.36,4064,3935,3961.43,829.66
08/13/17 04:00 PM,4023.72,4085.1,3972,3980,841.74
08/13/17 02:00 PM,3988.96,4060.1,3943.01,4033,807.22
08/13/17 12:00 PM,3964.97,3999.9,3841.71,3988.96,2408.3
08/13/17 10:00 AM,4092.38,4092.8,3891,3966.99,2428.22
08/13/17 08:00 AM,4144.99,4190,4085.1,4094.61,1771.04
08/13/17 06:00 AM,4003.21,4150,3995.01,4134.53,939.74
08/13/17 04:00 AM,4027.83,4085,3955.73,4018.14,1116.27
08/13/17 02:00 AM,3997.95,4094,3939,4027.7,1640.27
08/13/17 12:00 AM,3855.04,4040,3855.01,3997.95,2001.48
08/12/17 10:00 PM,3805.58,3878.57,3787,3855.1,731.36
08/12/17 08:00 PM,3874.24,3874.32,3725.37,3799.97,1590.07
08/12/17 06:00 PM,3855.5,3897.97,3824,3872,1294.52
08/12/17 04:00 PM,3845.97,3934,3775,3842.48,2262.34
08/12/17 02:00 PM,3746.65,3866,3746.65,3845.97,1417.35
08/12/17 12:00 PM,3758.92,3767.81,3695.17,3754.99,515.4
08/12/17 10:00 AM,3749,3776,3719.99,3758.94,868.53
08/12/17 08:00 AM,3780,3780,3700,3749,1012.86
08/12/17 06:00 AM,3710.54,3818,3710,3775,1346.33
08/12/17 04:00 AM,3660.16,3723,3635.18,3715,636.71
08/12/17 02:00 AM,3595,3666.58,3593,3662.51,199.38
08/12/17 12:00 AM,3651.74,3676.09,3586.95,3600.61,476.22
08/11/17 10:00 PM,3600,3705,3584.85,3645.06,1334.96
08/11/17 08:00 PM,3538.93,3615,3528.73,3608.68,1123.27
08/11/17 06:00 PM,3535.1,3546.99,3528,3539,433.55
08/11/17 04:00 PM,3543,3543,3511,3535.01,851.26
08/11/17 02:00 PM,3544.93,3550,3520.25,3535.09,803.46
08/11/17 12:00 PM,3492.99,3547,3482.29,3544.01,1889
08/11/17 10:00 AM,3486,3494,3463.02,3492.98,593.31
08/11/17 08:00 AM,3480.01,3494,3460,3489,938.49
08/11/17 06:00 AM,3470.19,3500,3455,3480.01,1356.15
08/11/17 04:00 AM,3419.93,3490.86,3410.78,3476,1249.39
08/11/17 02:00 AM,3405.69,3429.96,3400.01,3419.93,589.41
08/11/17 12:00 AM,3410,3429.98,3390.67,3405.69,765.14
08/10/17 10:00 PM,3426,3437.28,3390.1,3413.03,789.76
08/10/17 08:00 PM,3410,3439.88,3385,3430.84,575.55
08/10/17 06:00 PM,3415.17,3427.03,3389,3410,460.89
08/10/17 04:00 PM,3446.65,3448,3400,3419.99,712.31
08/10/17 02:00 PM,3397.9,3447,3396.65,3441,1142
08/10/17 12:00 PM,3396.28,3404.83,3369.99,3398.32,856.46
08/10/17 10:00 AM,3414.99,3414.99,3376.99,3401.99,830.3
08/10/17 08:00 AM,3397,3430,3379.88,3414.99,1275.59
08/10/17 06:00 AM,3364.01,3397.74,3353.97,3397,643.89
08/10/17 04:00 AM,3327.71,3366,3316.74,3364.05,457.22
08/10/17 02:00 AM,3352.6,3358,3311.17,3327.59,681.45
08/10/17 12:00 AM,3342.99,3357.93,3322,3352.6,605.7
08/09/17 10:00 PM,3355.41,3359.98,3293.01,3342.99,1227.37
08/09/17 08:00 PM,3331,3370,3325.88,3349.73,1484.33
08/09/17 06:00 PM,3319.99,3334.97,3308.03,3331.01,1041.38
08/09/17 04:00 PM,3284,3320,3269.9,3319.99,944.17
08/09/17 02:00 PM,3289.02,3297.67,3240.01,3285.05,2062.09
08/09/17 12:00 PM,3307.78,3326.53,3279.79,3293.13,1117.21
08/09/17 10:00 AM,3360.74,3360.74,3178.72,3309.97,3526.63
08/09/17 08:00 AM,3406.1,3415,3360.12,3362.25,729.87
08/09/17 06:00 AM,3370.48,3412.1,3369.38,3407.1,483.52
08/09/17 04:00 AM,3384.6,3397.74,3333.36,3379.63,481.35
08/09/17 02:00 AM,3370.79,3400,3341.27,3384.67,640.76
08/09/17 12:00 AM,3408.46,3423.1,3362.42,3371.39,548.15
08/08/17 10:00 PM,3425.27,3463.31,3400,3412.41,793.92
08/08/17 08:00 PM,3432,3455,3400,3429.5,696.59
08/08/17 06:00 PM,3380.88,3447.15,3355.55,3431.98,1015.97
08/08/17 04:00 PM,3383.43,3393.1,3300,3384.02,1825.25
08/08/17 02:00 PM,3381.98,3415.31,3359.36,3380,1445.08
08/08/17 12:00 PM,3441.68,3464.32,3350,3372.54,2711.23
08/08/17 10:00 AM,3433.29,3449.76,3410.01,3440.2,1274.68
08/08/17 08:00 AM,3459.41,3490,3418.88,3433.23,2068.42
08/08/17 06:00 AM,3428.09,3460,3413.02,3456.58,1351.02
08/08/17 04:00 AM,3446,3478.65,3400,3429.32,1037.69
08/08/17 02:00 AM,3376.02,3446.02,3376.02,3445.49,855.87
08/08/17 12:00 AM,3387.54,3387.55,3340.25,3376.02,759.67
08/07/17 10:00 PM,3361.09,3397.25,3358,3387.55,704.17
08/07/17 08:00 PM,3356,3367.7,3338.32,3361.03,875.33
08/07/17 06:00 PM,3342.03,3359.92,3325,3356,1021.15
08/07/17 04:00 PM,3387.32,3387.5,3335.27,3342.02,1991.23
08/07/17 02:00 PM,3396.66,3399.96,3345.22,3380,1985.25
08/07/17 12:00 PM,3354.27,3430,3354.27,3400,1679.95
08/07/17 10:00 AM,3275.89,3384.09,3271.9,3355.3,1649.5
08/07/17 08:00 AM,3232.34,3279,3230,3275.89,608.16
08/07/17 06:00 AM,3254.99,3258.98,3230.06,3242.25,443.19
08/07/17 04:00 AM,3245.01,3256,3216.99,3243.39,335.61
08/07/17 02:00 AM,3197,3248,3193,3247.41,373.85
08/07/17 12:00 AM,3216.78,3241.13,3186,3197,378.71
08/06/17 10:00 PM,3264.89,3272.92,3204.51,3222.75,316.23
08/06/17 08:00 PM,3261.49,3291.88,3235.04,3264.89,462.02
08/06/17 06:00 PM,3276.74,3279.99,3258.18,3261.49,265.15
08/06/17 04:00 PM,3241.02,3294.35,3239.75,3275.89,1029.14
08/06/17 02:00 PM,3216.63,3262.46,3210.03,3241.5,672.23
08/06/17 12:00 PM,3182,3233,3182,3216.64,387.44
08/06/17 10:00 AM,3214.42,3219.78,3162.77,3182.79,370.44
08/06/17 08:00 AM,3180,3227.99,3146.1,3208.51,492.66
08/06/17 06:00 AM,3217.99,3233.84,3164,3177.88,475.5
08/06/17 04:00 AM,3222.04,3245.93,3195,3218,357.79
08/06/17 02:00 AM,3255,3274,3185.02,3222.2,589.89
08/06/17 12:00 AM,3263.51,3296.51,3237.52,3256,580.25
08/05/17 10:00 PM,3233.02,3267.44,3212,3263.62,568.4
08/05/17 08:00 PM,3256,3291.99,3165,3233.09,1585.84
08/05/17 06:00 PM,3305.87,3315.6,3244,3256,1368.5
08/05/17 04:00 PM,3204.5,3339.66,3195.01,3305.98,2564.36
08/05/17 02:00 PM,3170.03,3222.5,3155.85,3192.37,1484.58
08/05/17 12:00 PM,3143.7,3182.83,3132.82,3180.95,596.09
08/05/17 10:00 AM,3182,3205,3124.3,3145.93,1058.84
08/05/17 08:00 AM,3120.12,3230,3111.46,3188.98,2362.64
08/05/17 06:00 AM,3097,3176.79,3094.55,3120.12,777.42
08/05/17 04:00 AM,3101,3215.66,3088.02,3097,1442.25
08/05/17 02:00 AM,2870,3158.35,2867.35,3109,2880.32
08/05/17 12:00 AM,2851.01,2880.45,2848.32,2874.98,307.04
08/04/17 10:00 PM,2835,2867.9,2835,2855,508.17
08/04/17 08:00 PM,2826.36,2850,2825,2843.96,790.84
08/04/17 06:00 PM,2850.48,2860.49,2826.1,2826.57,1064.87
08/04/17 04:00 PM,2868.16,2877.52,2840,2850.28,605.89
08/04/17 02:00 PM,2845.47,2875.8,2842.2,2868.15,557.83
08/04/17 12:00 PM,2841.77,2862.68,2833,2850.99,646.01
08/04/17 10:00 AM,2847.08,2875,2836.57,2841.98,889.42
08/04/17 08:00 AM,2815,2855.5,2806,2849.99,1049.03
08/04/17 06:00 AM,2793.67,2815,2775.82,2814,429.78
08/04/17 04:00 AM,2784.8,2800,2765.91,2793.6,446.45
08/04/17 02:00 AM,2785,2798,2778.27,2786.43,251.17
08/04/17 12:00 AM,2793.34,2801.19,2771,2785.44,396.35
08/03/17 10:00 PM,2781.23,2805,2781,2793.37,487.84
08/03/17 08:00 PM,2789.99,2807.44,2771.02,2787.84,1371.58
08/03/17 06:00 PM,2751.47,2797.51,2749.52,2789.99,1058.89
08/03/17 04:00 PM,2768,2768,2737.87,2751.47,872.28
08/03/17 02:00 PM,2736.21,2770,2730.38,2768,711.99
08/03/17 12:00 PM,2735.21,2744,2724.01,2734.29,548.36
08/03/17 10:00 AM,2745,2746,2735.03,2736.69,476.99
08/03/17 08:00 AM,2719.98,2747.93,2712.44,2745.01,1247.79
08/03/17 06:00 AM,2712.59,2720.92,2706.7,2720,312.14
08/03/17 04:00 AM,2718.05,2720.1,2706.21,2712.37,244.8
08/03/17 02:00 AM,2713.55,2720.1,2702.8,2720.1,258.13
08/03/17 12:00 AM,2703.51,2725,2698.83,2713.56,372.92
08/02/17 10:00 PM,2665.21,2706,2657.56,2703.51,554.46
08/02/17 08:00 PM,2705.64,2705.64,2650,2672.4,1332.71
08/02/17 06:00 PM,2705.97,2719.95,2693.09,2707.87,575.68
08/02/17 04:00 PM,2698.08,2719.88,2686.44,2705.97,726.94
08/02/17 02:00 PM,2678.88,2719.01,2672,2698.05,1272.02
08/02/17 12:00 PM,2752.03,2760,2670,2678.93,1568.3
08/02/17 10:00 AM,2732.99,2759,2708.57,2752.01,926.21
08/02/17 08:00 AM,2710.21,2736.2,2705.21,2732.98,424.59
08/02/17 06:00 AM,2732.12,2750,2700.71,2710,490.8
08/02/17 04:00 AM,2742.1,2759,2721.63,2740.8,615.21
08/02/17 02:00 AM,2712.12,2755,2712.12,2734.76,522.94
08/02/17 12:00 AM,2732,2732.49,2685,2720.72,476.77
08/01/17 10:00 PM,2724.99,2733.05,2690,2731,566.83
08/01/17 08:00 PM,2775.38,2779.07,2719,2720,840.34
08/01/17 06:00 PM,2716.86,2779.53,2715.65,2775.38,1516.48
08/01/17 04:00 PM,2676,2740,2652.92,2716.87,1591.32
08/01/17 02:00 PM,2680.49,2732.01,2660.95,2676,1387.72
08/01/17 12:00 PM,2754.9,2776.86,2649.11,2676.02,1604.4
08/01/17 10:00 AM,2709.19,2785,2708.04,2754.9,763.07
08/01/17 08:00 AM,2753.1,2815.15,2615,2713.04,2093.25
08/01/17 06:00 AM,2895.02,2914.67,2754,2754,982.8
08/01/17 04:00 AM,2862.92,2929.17,2848.11,2900,638.5
08/01/17 02:00 AM,2846.27,2863.88,2837.31,2862.93,279.03
08/01/17 12:00 AM,2855.81,2863.06,2821.01,2853.38,261.33
07/31/17 10:00 PM,2842.7,2863.7,2825.26,2855.81,450.77
07/31/17 08:00 PM,2837.44,2889.99,2773,2840.01,1879.04
07/31/17 06:00 PM,2779.77,2848.77,2772.39,2837.44,1556.94
07/31/17 04:00 PM,2763.23,2785.2,2759.51,2779.77,669.99
07/31/17 02:00 PM,2755,2770,2725,2761.41,1107.03
07/31/17 12:00 PM,2768.99,2792.23,2747.09,2755.01,778.21
07/31/17 10:00 AM,2708.21,2770,2703.75,2768.99,1738.63
07/31/17 08:00 AM,2716,2731.11,2680.01,2712.5,1144.29
07/31/17 06:00 AM,2716.98,2744.89,2700,2719.97,840.22
07/31/17 04:00 AM,2709,2717.41,2690.01,2717.08,276.78
07/31/17 02:00 AM,2701.52,2724.13,2701.2,2710.11,309.28
07/31/17 12:00 AM,2745.76,2747.79,2699.72,2704,363.17
07/30/17 10:00 PM,2739.52,2748.84,2716.33,2742.37,291.59
07/30/17 08:00 PM,2718.15,2740.97,2700,2739.56,550.27
07/30/17 06:00 PM,2710.97,2774.45,2705.11,2718.07,1153.52
07/30/17 04:00 PM,2720.24,2728,2689.29,2710.96,350.34
07/30/17 02:00 PM,2653.87,2727.95,2651,2720.25,828.14
07/30/17 12:00 PM,2648.38,2672.98,2644.42,2659.97,300.67
07/30/17 10:00 AM,2637.07,2649.68,2607.45,2648.38,344.32
07/30/17 08:00 AM,2615.19,2655.96,2589.24,2628.44,530.07
07/30/17 06:00 AM,2625,2636.99,2569.69,2620.67,968.08
07/30/17 04:00 AM,2666.17,2679.99,2575,2622.53,1196.77
07/30/17 02:00 AM,2673.05,2679.73,2634.18,2679.72,565.61
07/30/17 12:00 AM,2681.6,2720,2632.32,2676.64,2598.79
07/29/17 10:00 PM,2700.4,2717.12,2631.78,2680.56,2544.58
07/29/17 08:00 PM,2736.58,2736.74,2695.45,2708.3,496.42
07/29/17 06:00 PM,2705.76,2746.79,2705.76,2736.58,509.3
07/29/17 04:00 PM,2707.02,2729.15,2683.96,2712.19,574.91
07/29/17 02:00 PM,2671.99,2724.96,2669.51,2707.06,959.87
07/29/17 12:00 PM,2672.54,2698.99,2657.39,2672.4,794.05
07/29/17 10:00 AM,2734.44,2741,2659.95,2672.79,1190.21
07/29/17 08:00 AM,2741.51,2763.48,2730,2734.44,442.89
07/29/17 06:00 AM,2734.69,2775,2723.55,2741.5,738.53
07/29/17 04:00 AM,2701.8,2739.98,2667.72,2737.63,1127.21
07/29/17 02:00 AM,2744,2752.09,2696.01,2705,948.3
07/29/17 12:00 AM,2777.01,2785.65,2745,2745.1,455.94
07/28/17 10:00 PM,2778.74,2800,2767,2777.01,915.03
07/28/17 08:00 PM,2751.73,2778.89,2727.5,2774.01,1126.12
07/28/17 06:00 PM,2765.96,2769.92,2725.38,2751.9,989.92
07/28/17 04:00 PM,2742.89,2777.65,2724.5,2765.98,1121.49
07/28/17 02:00 PM,2763.61,2787.99,2712,2742.9,1429.64
07/28/17 12:00 PM,2815.98,2821.08,2744.44,2762.61,1899.19
07/28/17 10:00 AM,2764.44,2825,2732.99,2815,1837.99
07/28/17 08:00 AM,2736.01,2775.79,2720.14,2764.45,1840.63
07/28/17 06:00 AM,2684.94,2736,2673,2736,807.4
07/28/17 04:00 AM,2682.46,2686.32,2655.82,2684.93,575.78
07/28/17 02:00 AM,2704.89,2704.96,2662,2681.49,366.74
07/28/17 12:00 AM,2666.33,2731.72,2660.83,2704.89,1159.59
07/27/17 10:00 PM,2650,2695,2637.4,2666.33,1013.29
07/27/17 08:00 PM,2565.11,2660,2542.46,2643.99,1888.34
07/27/17 06:00 PM,2580.11,2585.49,2554.5,2565.11,514.76
07/27/17 04:00 PM,2541.06,2581,2526.11,2579.73,743.13
07/27/17 02:00 PM,2574.01,2579.96,2533.13,2541.06,1861.85
07/27/17 12:00 PM,2577.01,2585.97,2560,2577.98,1400.01
07/27/17 10:00 AM,2565.14,2600,2565.14,2577.02,836.83
07/27/17 08:00 AM,2536.65,2569.91,2528.34,2569.87,716.34
07/27/17 06:00 AM,2567.22,2568,2531.11,2540.89,782.67
07/27/17 04:00 AM,2541.81,2578.31,2541.81,2562.49,502.49
07/27/17 02:00 AM,2549.68,2550,2515,2546.91,593.72
07/27/17 12:00 AM,2524.99,2557.98,2509.63,2549.72,973.05
07/26/17 10:00 PM,2464.54,2545,2443.7,2524.99,1042.79
07/26/17 08:00 PM,2472.19,2511.96,2451.11,2464.66,795.04
07/26/17 06:00 PM,2472.99,2503.05,2462.3,2471.42,952.39
07/26/17 04:00 PM,2436.93,2483.89,2407,2473.04,1745.9
